,FY,Division,Code,Month,MonthNumber,MonthSortKey,FND_CAT,Pillar,Numerator_Hours,Denominator_Hours,Rate
4446,2020,260,263,Nov,02--Nov,2,REIMB,REIMB,0,16,0
4447,2020,260,263,Oct,01--Oct,1,MISSION,CMO,71,428.5,0.165694282
4448,2020,260,263,Oct,01--Oct,1,MISSION,FTS,176,860,0.204651163
4449,2020,260,263,Oct,01--Oct,1,MISSION,OVERHEAD,38,239.5,0.158663883
4450,2020,260,263,Oct,01--Oct,1,MISSION,TSRA,59,130,0.453846154
4451,2020,260,263,Sep,12--Sep,12,MISSION,CMO,90,229,0.3930131
4452,2020,260,263,Sep,12--Sep,12,MISSION,FTS,24.5,168,0.145833333
4453,2020,260,263,Sep,12--Sep,12,MISSION,OVERHEAD,35.3,711.5,0.049613493
4454,2020,260,263,Sep,12--Sep,12,MISSION,TSRA,64,432,0.148148148
4455,2020,260,263,Sep,12--Sep,12,REIMB,REIMB,29,141,0.205673759
4456,2020,260,264,Apr,07--Apr,7,MISSION,,1,0,0
4457,2020,260,264,Apr,07--Apr,7,MISSION,CMO,485,676,0.717455621
4458,2020,260,264,Apr,07--Apr,7,MISSION,FTS,277.5,1099,0.252502275
4459,2020,260,264,Apr,07--Apr,7,MISSION,OVERHEAD,4,549,0.007285974
4460,2020,260,264,Apr,07--Apr,7,MISSION,TSRA,0,64,0
4461,2020,260,264,Apr,07--Apr,7,REIMB,REIMB,3,176,0.017045455
4462,2020,260,264,Aug,11--Aug,11,MISSION,CMO,183,672,0.272321429
4463,2020,260,264,Aug,11--Aug,11,MISSION,FTS,305.5,1168,0.261558219
4464,2020,260,264,Aug,11--Aug,11,MISSION,OVERHEAD,0,258,0
4465,2020,260,264,Aug,11--Aug,11,MISSION,TSRA,10,122,0.081967213
4466,2020,260,264,Aug,11--Aug,11,REIMB,REIMB,27,264,0.102272727
4467,2020,260,264,Dec,03--Dec,3,MISSION,,0,135,0
4468,2020,260,264,Dec,03--Dec,3,MISSION,CMO,680,748,0.909090909
4469,2020,260,264,Dec,03--Dec,3,MISSION,FTS,558.5,419,1.332935561
4470,2020,260,264,Dec,03--Dec,3,MISSION,OVERHEAD,0,175,0
4471,2020,260,264,Dec,03--Dec,3,MISSION,TSRA,0,286,0
4472,2020,260,264,Dec,03--Dec,3,REIMB,REIMB,45,144,0.3125
4473,2020,260,264,Feb,05--Feb,5,MISSION,CMO,502.5,774.5,0.648805681
4474,2020,260,264,Feb,05--Feb,5,MISSION,FTS,292.5,717,0.407949791
4475,2020,260,264,Feb,05--Feb,5,MISSION,OVERHEAD,0,128,0
4476,2020,260,264,Feb,05--Feb,5,MISSION,TSRA,31.5,152,0.207236842
4477,2020,260,264,Feb,05--Feb,5,REIMB,REIMB,42,300,0.14
4478,2020,260,264,Jan,04--Jan,4,MISSION,CMO,672,773.5,0.868778281
4479,2020,260,264,Jan,04--Jan,4,MISSION,FTS,341.5,527,0.64800759
4480,2020,260,264,Jan,04--Jan,4,MISSION,OVERHEAD,0,213.5,0
4481,2020,260,264,Jan,04--Jan,4,MISSION,TSRA,22.5,360,0.0625
4482,2020,260,264,Jan,04--Jan,4,REIMB,REIMB,67,278,0.241007194
4483,2020,260,264,Jul,10--Jul,10,MISSION,CMO,268.5,719,0.373435327
4484,2020,260,264,Jul,10--Jul,10,MISSION,FTS,326.5,1229,0.265663141
4485,2020,260,264,Jul,10--Jul,10,MISSION,OVERHEAD,23,233,0.098712446
4486,2020,260,264,Jul,10--Jul,10,MISSION,TSRA,11,32,0.34375
4487,2020,260,264,Jul,10--Jul,10,REIMB,REIMB,50,348,0.143678161
4488,2020,260,264,Jun,09--Jun,9,MISSION,CMO,222,756,0.293650794
4489,2020,260,264,Jun,09--Jun,9,MISSION,FTS,400,1210,0.330578512
4490,2020,260,264,Jun,09--Jun,9,MISSION,OVERHEAD,0,262,0
4491,2020,260,264,Jun,09--Jun,9,MISSION,TSRA,16.5,64,0.2578125
4492,2020,260,264,Jun,09--Jun,9,REIMB,REIMB,59,332,0.177710843
4493,2020,260,264,Mar,06--Mar,6,MISSION,,7,0,0
4494,2020,260,264,Mar,06--Mar,6,MISSION,CMO,616.5,926.5,0.665407447
4495,2020,260,264,Mar,06--Mar,6,MISSION,FTS,246,874,0.281464531
4496,2020,260,264,Mar,06--Mar,6,MISSION,OVERHEAD,32.5,485.5,0.066941298
4497,2020,260,264,Mar,06--Mar,6,MISSION,TSRA,0,56,0
4498,2020,260,264,Mar,06--Mar,6,REIMB,REIMB,73,166,0.439759036
4499,2020,260,264,May,08--May,8,MISSION,CMO,273,518,0.527027027
4500,2020,260,264,May,08--May,8,MISSION,FTS,149.5,1073.5,0.139264089
4501,2020,260,264,May,08--May,8,MISSION,OVERHEAD,0,314.5,0
4502,2020,260,264,May,08--May,8,MISSION,TSRA,0,26,0
4503,2020,260,264,May,08--May,8,REIMB,REIMB,46,312,0.147435897
4504,2020,260,264,Nov,02--Nov,2,MISSION,,2,109,0.018348624
4505,2020,260,264,Nov,02--Nov,2,MISSION,CMO,326,975,0.334358974
4506,2020,260,264,Nov,02--Nov,2,MISSION,FTS,289.5,278,1.041366906
4507,2020,260,264,Nov,02--Nov,2,MISSION,OVERHEAD,0,159.5,0
4508,2020,260,264,Nov,02--Nov,2,MISSION,TSRA,0,160,0
4509,2020,260,264,Nov,02--Nov,2,REIMB,REIMB,84,80,1.05
4510,2020,260,264,Oct,01--Oct,1,MISSION,,7,88,0.079545455
4511,2020,260,264,Oct,01--Oct,1,MISSION,CMO,459.5,1107.5,0.41489842
4512,2020,260,264,Oct,01--Oct,1,MISSION,FTS,197.5,211,0.936018957
4513,2020,260,264,Oct,01--Oct,1,MISSION,OVERHEAD,0,209.5,0
4514,2020,260,264,Oct,01--Oct,1,MISSION,TSRA,0,158,0
4515,2020,260,264,Oct,01--Oct,1,REIMB,REIMB,0,8,0
4516,2020,260,264,Sep,12--Sep,12,MISSION,CMO,85.5,538,0.158921933
4517,2020,260,264,Sep,12--Sep,12,MISSION,FTS,540.5,1577,0.342739379
4518,2020,260,264,Sep,12--Sep,12,MISSION,OVERHEAD,0,158,0
4519,2020,260,264,Sep,12--Sep,12,MISSION,TSRA,8,138,0.057971014
4520,2020,260,264,Sep,12--Sep,12,REIMB,REIMB,74,168,0.44047619
4521,2020,280,280,Apr,07--Apr,7,MISSION,OVERHEAD,0,173.5,0
4522,2020,280,280,Aug,11--Aug,11,MISSION,OVERHEAD,0,138.5,0
4523,2020,280,280,Dec,03--Dec,3,MISSION,OVERHEAD,0,136,0
4524,2020,280,280,Feb,05--Feb,5,MISSION,OVERHEAD,0,126,0
4525,2020,280,280,Jan,04--Jan,4,MISSION,OVERHEAD,0,167,0
4526,2020,280,280,Jul,10--Jul,10,MISSION,OVERHEAD,0,157,0
4527,2020,280,280,Jun,09--Jun,9,MISSION,OVERHEAD,0,132,0
4528,2020,280,280,Mar,06--Mar,6,MISSION,OVERHEAD,0,173.5,0
4529,2020,280,280,May,08--May,8,MISSION,OVERHEAD,0,155.5,0
4530,2020,280,280,Nov,02--Nov,2,MISSION,OVERHEAD,0,118,0
4531,2020,280,280,Oct,01--Oct,1,MISSION,OVERHEAD,0,167,0
4532,2020,280,280,Sep,12--Sep,12,MISSION,OVERHEAD,0,166,0
4533,2020,280,281,Apr,07--Apr,7,MISSION,FTS,77,2470,0.031174089
4534,2020,280,281,Apr,07--Apr,7,MISSION,OVERHEAD,11.5,502,0.022908367
4535,2020,280,281,Apr,07--Apr,7,MISSION,TSRA,0,85,0
4536,2020,280,281,Aug,11--Aug,11,MISSION,FTS,105,2392,0.043896321
4537,2020,280,281,Aug,11--Aug,11,MISSION,OVERHEAD,0,279,0
4538,2020,280,281,Aug,11--Aug,11,MISSION,TSRA,0,21,0
4539,2020,280,281,Dec,03--Dec,3,MISSION,FTS,126.5,1630.5,0.077583563
4540,2020,280,281,Dec,03--Dec,3,MISSION,OVERHEAD,5,168,0.029761905
4541,2020,280,281,Dec,03--Dec,3,MISSION,TSRA,0,34,0
4542,2020,280,281,Dec,03--Dec,3,REIMB,REIMB,0,8,0
4543,2020,280,281,Feb,05--Feb,5,MISSION,,0,0,0
4544,2020,280,281,Feb,05--Feb,5,MISSION,FTS,535,1600.5,0.33427054
4545,2020,280,281,Feb,05--Feb,5,MISSION,OVERHEAD,6,364.5,0.016460905
4546,2020,280,281,Feb,05--Feb,5,MISSION,TSRA,0,154,0
4547,2020,280,281,Jan,04--Jan,4,MISSION,,0,0,0
4548,2020,280,281,Jan,04--Jan,4,MISSION,FTS,145.5,1951.5,0.074558032
4549,2020,280,281,Jan,04--Jan,4,MISSION,OVERHEAD,6,332,0.018072289
4550,2020,280,281,Jan,04--Jan,4,MISSION,TSRA,0,128,0
4551,2020,280,281,Jul,10--Jul,10,MISSION,FTS,65,2500,0.026
4552,2020,280,281,Jul,10--Jul,10,MISSION,OVERHEAD,6.5,367,0.017711172
4553,2020,280,281,Jul,10--Jul,10,MISSION,TSRA,0,65,0
4554,2020,280,281,Jul,10--Jul,10,REIMB,REIMB,0,1,0
4555,2020,280,281,Jun,09--Jun,9,MISSION,FTS,23,2434,0.009449466
4556,2020,280,281,Jun,09--Jun,9,MISSION,OVERHEAD,3.5,384.5,0.009102731
4557,2020,280,281,Jun,09--Jun,9,MISSION,TSRA,0,122.5,0
4558,2020,280,281,Mar,06--Mar,6,MISSION,,0,0,0
4559,2020,280,281,Mar,06--Mar,6,MISSION,FTS,102,1983.5,0.05142425
4560,2020,280,281,Mar,06--Mar,6,MISSION,OVERHEAD,8.5,738.5,0.011509817
4561,2020,280,281,Mar,06--Mar,6,MISSION,TSRA,0,168,0
4562,2020,280,281,May,08--May,8,MISSION,FTS,19.5,2290,0.008515284
4563,2020,280,281,May,08--May,8,MISSION,OVERHEAD,7,329,0.021276596
4564,2020,280,281,May,08--May,8,MISSION,TSRA,0,160,0
4565,2020,280,281,Nov,02--Nov,2,MISSION,FTS,143.5,1391,0.103163192
4566,2020,280,281,Nov,02--Nov,2,MISSION,OVERHEAD,0,163,0
4567,2020,280,281,Nov,02--Nov,2,MISSION,TSRA,0,150,0
4568,2020,280,281,Nov,02--Nov,2,REIMB,REIMB,33.5,66,0.507575758
4569,2020,280,281,Oct,01--Oct,1,MISSION,FTS,54.5,1956.5,0.027855865
4570,2020,280,281,Oct,01--Oct,1,MISSION,OVERHEAD,8.5,269,0.031598513
4571,2020,280,281,Oct,01--Oct,1,MISSION,TSRA,0,56,0
4572,2020,280,281,Oct,01--Oct,1,REIMB,REIMB,47.5,96,0.494791667
4573,2020,280,281,Sep,12--Sep,12,MISSION,FTS,54,2245.5,0.024048096
4574,2020,280,281,Sep,12--Sep,12,MISSION,OVERHEAD,0,379.5,0
4575,2020,280,281,Sep,12--Sep,12,MISSION,TSRA,0,276,0
4576,2020,280,282,Apr,07--Apr,7,MISSION,,0,24,0
4577,2020,280,282,Apr,07--Apr,7,MISSION,FTS,16,1830,0.008743169
4578,2020,280,282,Apr,07--Apr,7,MISSION,OVERHEAD,92.5,495.5,0.186680121
4579,2020,280,282,Apr,07--Apr,7,MISSION,TSRA,0,214.5,0
4580,2020,280,282,Aug,11--Aug,11,MISSION,FTS,0,1924,0
4581,2020,280,282,Aug,11--Aug,11,MISSION,OVERHEAD,94.5,228,0.414473684
4582,2020,280,282,Aug,11--Aug,11,MISSION,TSRA,0,180,0
4583,2020,280,282,Dec,03--Dec,3,MISSION,FTS,58.5,1445.5,0.040470425
4584,2020,280,282,Dec,03--Dec,3,MISSION,OVERHEAD,4,164,0.024390244
4585,2020,280,282,Dec,03--Dec,3,MISSION,TSRA,0,93,0
4586,2020,280,282,Dec,03--Dec,3,REIMB,REIMB,22,32,0.6875
4587,2020,280,282,Feb,05--Feb,5,MISSION,FTS,6.5,1183,0.005494505
4588,2020,280,282,Feb,05--Feb,5,MISSION,OVERHEAD,47,182,0.258241758
4589,2020,280,282,Feb,05--Feb,5,MISSION,TSRA,25,495,0.050505051
4590,2020,280,282,Feb,05--Feb,5,REIMB,REIMB,86.5,86,1.005813953
4591,2020,280,282,Jan,04--Jan,4,MISSION,FTS,17.5,1616,0.010829208
4592,2020,280,282,Jan,04--Jan,4,MISSION,OVERHEAD,12,262.5,0.045714286
4593,2020,280,282,Jan,04--Jan,4,MISSION,TSRA,91.5,465,0.196774194
4594,2020,280,282,Jul,10--Jul,10,MISSION,FTS,0,2052,0
4595,2020,280,282,Jul,10--Jul,10,MISSION,OVERHEAD,89.5,220,0.406818182
4596,2020,280,282,Jul,10--Jul,10,MISSION,TSRA,0,140,0
4597,2020,280,282,Jul,10--Jul,10,REIMB,REIMB,0,64,0
4598,2020,280,282,Jun,09--Jun,9,MISSION,FTS,0,2239.5,0
4599,2020,280,282,Jun,09--Jun,9,MISSION,OVERHEAD,51.5,184.5,0.279132791
4600,2020,280,282,Jun,09--Jun,9,MISSION,TSRA,0,92,0
4601,2020,280,282,Mar,06--Mar,6,MISSION,,0,24,0
4602,2020,280,282,Mar,06--Mar,6,MISSION,FTS,15,2076.5,0.007223694
4603,2020,280,282,Mar,06--Mar,6,MISSION,OVERHEAD,16,319.5,0.050078247
4604,2020,280,282,Mar,06--Mar,6,MISSION,TSRA,0,94,0
4605,2020,280,282,May,08--May,8,MISSION,FTS,2,1825,0.00109589
4606,2020,280,282,May,08--May,8,MISSION,OVERHEAD,100,216.5,0.461893764
4607,2020,280,282,May,08--May,8,MISSION,TSRA,0,289.5,0
4608,2020,280,282,Nov,02--Nov,2,MISSION,FTS,28.5,1288.5,0.022118743
4609,2020,280,282,Nov,02--Nov,2,MISSION,OVERHEAD,12,177,0.06779661
4610,2020,280,282,Nov,02--Nov,2,MISSION,TSRA,0,219,0
4611,2020,280,282,Nov,02--Nov,2,REIMB,REIMB,0,0,0
4612,2020,280,282,Oct,01--Oct,1,MISSION,CMO,0,0,0
4613,2020,280,282,Oct,01--Oct,1,MISSION,FTS,69,1837,0.037561241
4614,2020,280,282,Oct,01--Oct,1,MISSION,OVERHEAD,24,198.5,0.120906801
4615,2020,280,282,Oct,01--Oct,1,MISSION,TSRA,135.5,242,0.559917355
4616,2020,280,282,Sep,12--Sep,12,MISSION,FTS,85,1919.5,0.044282365
4617,2020,280,282,Sep,12--Sep,12,MISSION,OVERHEAD,69,279,0.247311828
4618,2020,280,282,Sep,12--Sep,12,MISSION,TSRA,0,141.5,0
4619,2020,280,282,Sep,12--Sep,12,REIMB,REIMB,0,4,0
4620,2020,280,283,Apr,07--Apr,7,MISSION,FTS,1,761.5,0.001313198
4621,2020,280,283,Apr,07--Apr,7,MISSION,OVERHEAD,0,1095,0
4622,2020,280,283,Apr,07--Apr,7,MISSION,TSRA,0,69,0
4623,2020,280,283,Aug,11--Aug,11,MISSION,FTS,73.5,778.5,0.094412331
4624,2020,280,283,Aug,11--Aug,11,MISSION,OVERHEAD,0,903.9,0
4625,2020,280,283,Aug,11--Aug,11,MISSION,TSRA,0,18.1,0
4626,2020,280,283,Aug,11--Aug,11,REIMB,REIMB,3,18,0.166666667
4627,2020,280,283,Dec,03--Dec,3,MISSION,FTS,51.5,861.5,0.059779454
4628,2020,280,283,Dec,03--Dec,3,MISSION,OVERHEAD,0,233.9,0
4629,2020,280,283,Dec,03--Dec,3,MISSION,TSRA,0,93,0
4630,2020,280,283,Dec,03--Dec,3,REIMB,REIMB,39.5,72,0.548611111
4631,2020,280,283,Feb,05--Feb,5,MISSION,,0,8,0
4632,2020,280,283,Feb,05--Feb,5,MISSION,FTS,80,847,0.094451004
4633,2020,280,283,Feb,05--Feb,5,MISSION,OVERHEAD,0,313,0
4634,2020,280,283,Feb,05--Feb,5,MISSION,TSRA,16,284.5,0.056239016
4635,2020,280,283,Feb,05--Feb,5,REIMB,REIMB,0,24,0
4636,2020,280,283,Jan,04--Jan,4,MISSION,FTS,247,713.5,0.346180799
4637,2020,280,283,Jan,04--Jan,4,MISSION,OVERHEAD,8,442.2,0.018091361
4638,2020,280,283,Jan,04--Jan,4,MISSION,TSRA,36,374.6,0.096102509
4639,2020,280,283,Jul,10--Jul,10,MISSION,FTS,28,679.5,0.04120677
4640,2020,280,283,Jul,10--Jul,10,MISSION,OVERHEAD,0,978.5,0
4641,2020,280,283,Jul,10--Jul,10,MISSION,TSRA,0,72,0
4642,2020,280,283,Jun,09--Jun,9,MISSION,FTS,21.5,886,0.024266366
4643,2020,280,283,Jun,09--Jun,9,MISSION,OVERHEAD,0,950,0
4644,2020,280,283,Jun,09--Jun,9,MISSION,TSRA,0,0,0
4645,2020,280,283,Jun,09--Jun,9,REIMB,REIMB,0,24,0
4646,2020,280,283,Mar,06--Mar,6,MISSION,FTS,17,963,0.017653167
4647,2020,280,283,Mar,06--Mar,6,MISSION,OVERHEAD,0,703,0
4648,2020,280,283,Mar,06--Mar,6,MISSION,TSRA,0,156,0
4649,2020,280,283,May,08--May,8,MISSION,FTS,3,715,0.004195804
4650,2020,280,283,May,08--May,8,MISSION,OVERHEAD,0,944,0
4651,2020,280,283,May,08--May,8,MISSION,TSRA,0,59,0
4652,2020,280,283,May,08--May,8,REIMB,REIMB,0,8,0
4653,2020,280,283,Nov,02--Nov,2,MISSION,FTS,0,819,0
4654,2020,280,283,Nov,02--Nov,2,MISSION,OVERHEAD,12,136,0.088235294
4655,2020,280,283,Nov,02--Nov,2,MISSION,TSRA,61,180,0.338888889
4656,2020,280,283,Oct,01--Oct,1,MISSION,FTS,8.5,1080.5,0.007866728
4657,2020,280,283,Oct,01--Oct,1,MISSION,OVERHEAD,24.5,154,0.159090909
4658,2020,280,283,Oct,01--Oct,1,MISSION,TSRA,16,82,0.195121951
4659,2020,280,283,Oct,01--Oct,1,REIMB,REIMB,161,249,0.646586345
4660,2020,280,283,Sep,12--Sep,12,MISSION,FTS,10,689.2,0.014509576
4661,2020,280,283,Sep,12--Sep,12,MISSION,OVERHEAD,0,776,0
4662,2020,280,283,Sep,12--Sep,12,MISSION,TSRA,0,170.8,0
4663,2020,280,283,Sep,12--Sep,12,REIMB,REIMB,0,16,0
4664,2020,280,284,Apr,07--Apr,7,MISSION,CMO,0,134,0
4665,2020,280,284,Apr,07--Apr,7,MISSION,FTS,0,450.5,0
4666,2020,280,284,Apr,07--Apr,7,MISSION,OVERHEAD,0,1329.5,0
4667,2020,280,284,Apr,07--Apr,7,MISSION,TSRA,0,70,0
4668,2020,280,284,Aug,11--Aug,11,MISSION,CMO,0,99,0
4669,2020,280,284,Aug,11--Aug,11,MISSION,FTS,16.5,517.5,0.031884058
4670,2020,280,284,Aug,11--Aug,11,MISSION,OVERHEAD,0,1290.5,0
4671,2020,280,284,Aug,11--Aug,11,MISSION,TSRA,0,39,0
4672,2020,280,284,Dec,03--Dec,3,MISSION,CMO,0,3,0
4673,2020,280,284,Dec,03--Dec,3,MISSION,FTS,0,529,0
4674,2020,280,284,Dec,03--Dec,3,MISSION,OVERHEAD,4,723.5,0.00552868
4675,2020,280,284,Dec,03--Dec,3,MISSION,TSRA,0,29,0
4676,2020,280,284,Dec,03--Dec,3,REIMB,REIMB,36,74,0.486486486
4677,2020,280,284,Feb,05--Feb,5,MISSION,CMO,0,57.5,0
4678,2020,280,284,Feb,05--Feb,5,MISSION,FTS,89.5,383.5,0.233376793
4679,2020,280,284,Feb,05--Feb,5,MISSION,OVERHEAD,28,749,0.037383178
4680,2020,280,284,Feb,05--Feb,5,MISSION,TSRA,0,377.5,0
4681,2020,280,284,Feb,05--Feb,5,REIMB,REIMB,27.5,36,0.763888889
4682,2020,280,284,Jan,04--Jan,4,MISSION,CMO,0,85,0
4683,2020,280,284,Jan,04--Jan,4,MISSION,FTS,113.5,635.5,0.178599528
4684,2020,280,284,Jan,04--Jan,4,MISSION,OVERHEAD,21,791,0.026548673
4685,2020,280,284,Jan,04--Jan,4,MISSION,TSRA,0,334.5,0
4686,2020,280,284,Jan,04--Jan,4,REIMB,REIMB,0,3,0
4687,2020,280,284,Jul,10--Jul,10,MISSION,CMO,0,50,0
4688,2020,280,284,Jul,10--Jul,10,MISSION,FTS,2,507,0.003944773
4689,2020,280,284,Jul,10--Jul,10,MISSION,OVERHEAD,0,1249.5,0
4690,2020,280,284,Jul,10--Jul,10,MISSION,TSRA,0,237,0
4691,2020,280,284,Jun,09--Jun,9,MISSION,CMO,0,87.5,0
4692,2020,280,284,Jun,09--Jun,9,MISSION,FTS,13,565.5,0.022988506
4693,2020,280,284,Jun,09--Jun,9,MISSION,OVERHEAD,0,1326.8,0
4694,2020,280,284,Jun,09--Jun,9,MISSION,TSRA,0,81.5,0
4695,2020,280,284,Mar,06--Mar,6,MISSION,CMO,0,92,0
4696,2020,280,284,Mar,06--Mar,6,MISSION,FTS,6,384.5,0.015604681
4697,2020,280,284,Mar,06--Mar,6,MISSION,OVERHEAD,16,975.7,0.016398483
4698,2020,280,284,Mar,06--Mar,6,MISSION,TSRA,0,392.8,0
4699,2020,280,284,May,08--May,8,MISSION,CMO,0,38,0
4700,2020,280,284,May,08--May,8,MISSION,FTS,26,552,0.047101449
4701,2020,280,284,May,08--May,8,MISSION,OVERHEAD,0,1140,0
4702,2020,280,284,May,08--May,8,MISSION,TSRA,0,109.5,0
4703,2020,280,284,Nov,02--Nov,2,MISSION,FTS,0,601,0
4704,2020,280,284,Nov,02--Nov,2,MISSION,OVERHEAD,11.5,508.5,0.022615536
4705,2020,280,284,Nov,02--Nov,2,MISSION,TSRA,0,260,0
4706,2020,280,284,Oct,01--Oct,1,MISSION,FTS,3.5,657.5,0.005323194
4707,2020,280,284,Oct,01--Oct,1,MISSION,OVERHEAD,8,995.5,0.008036163
4708,2020,280,284,Oct,01--Oct,1,MISSION,TSRA,27.5,101.5,0.270935961
4709,2020,280,284,Oct,01--Oct,1,REIMB,REIMB,49.7,83,0.598795181
4710,2020,280,284,Sep,12--Sep,12,MISSION,CMO,0,87.5,0
4711,2020,280,284,Sep,12--Sep,12,MISSION,FTS,0,286.5,0
4712,2020,280,284,Sep,12--Sep,12,MISSION,OVERHEAD,0,1274.5,0
4713,2020,280,284,Sep,12--Sep,12,MISSION,TSRA,0,240.3,0
4714,2020,280,285,Apr,07--Apr,7,MISSION,,0,28,0
4715,2020,280,285,Apr,07--Apr,7,MISSION,FTS,1,830,0.001204819
4716,2020,280,285,Apr,07--Apr,7,MISSION,OVERHEAD,17.5,1232,0.014204545
4717,2020,280,285,Apr,07--Apr,7,MISSION,TSRA,0,168,0
4718,2020,280,285,Aug,11--Aug,11,MISSION,FTS,15,1038,0.014450867
4719,2020,280,285,Aug,11--Aug,11,MISSION,OVERHEAD,7,744,0.009408602
4720,2020,280,285,Aug,11--Aug,11,MISSION,TSRA,29,175.5,0.165242165
4721,2020,280,285,Dec,03--Dec,3,MISSION,FTS,41.5,956.5,0.04338735
4722,2020,280,285,Dec,03--Dec,3,MISSION,OVERHEAD,0,362,0
4723,2020,280,285,Dec,03--Dec,3,MISSION,TSRA,0,114,0
4724,2020,280,285,Dec,03--Dec,3,REIMB,REIMB,10,16,0.625
4725,2020,280,285,Feb,05--Feb,5,MISSION,FTS,139,1248.5,0.1113336
4726,2020,280,285,Feb,05--Feb,5,MISSION,OVERHEAD,7,336,0.020833333
4727,2020,280,285,Feb,05--Feb,5,MISSION,TSRA,0,166,0
4728,2020,280,285,Jan,04--Jan,4,MISSION,FTS,101,1002,0.100798403
4729,2020,280,285,Jan,04--Jan,4,MISSION,OVERHEAD,6,484,0.012396694
4730,2020,280,285,Jan,04--Jan,4,MISSION,TSRA,43,417,0.103117506
4731,2020,280,285,Jul,10--Jul,10,MISSION,FTS,40,840,0.047619048
4732,2020,280,285,Jul,10--Jul,10,MISSION,OVERHEAD,8,988,0.008097166
4733,2020,280,285,Jul,10--Jul,10,MISSION,TSRA,12,279,0.043010753
4734,2020,280,285,Jul,10--Jul,10,REIMB,REIMB,0,16,0
4735,2020,280,285,Jun,09--Jun,9,MISSION,FTS,10,984.5,0.01015744
4736,2020,280,285,Jun,09--Jun,9,MISSION,OVERHEAD,6,913.5,0.006568144
4737,2020,280,285,Jun,09--Jun,9,MISSION,TSRA,0,155,0
4738,2020,280,285,Jun,09--Jun,9,REIMB,REIMB,0,4,0
4739,2020,280,285,Mar,06--Mar,6,MISSION,FTS,6.5,904,0.007190265
4740,2020,280,285,Mar,06--Mar,6,MISSION,OVERHEAD,12.5,722,0.017313019
4741,2020,280,285,Mar,06--Mar,6,MISSION,TSRA,0,456,0
4742,2020,280,285,Mar,06--Mar,6,REIMB,REIMB,25,44,0.568181818
4743,2020,280,285,May,08--May,8,MISSION,FTS,10,839,0.011918951
4744,2020,280,285,May,08--May,8,MISSION,OVERHEAD,10,959,0.010427529
4745,2020,280,285,May,08--May,8,MISSION,TSRA,30,132,0.227272727
4746,2020,280,285,Nov,02--Nov,2,MISSION,FTS,22,885,0.024858757
4747,2020,280,285,Nov,02--Nov,2,MISSION,OVERHEAD,0,245,0
4748,2020,280,285,Nov,02--Nov,2,MISSION,TSRA,0,506,0
4749,2020,280,285,Nov,02--Nov,2,REIMB,REIMB,0,2,0
4750,2020,280,285,Oct,01--Oct,1,MISSION,FTS,31,1275,0.024313725
4751,2020,280,285,Oct,01--Oct,1,MISSION,OVERHEAD,1.5,418,0.003588517
4752,2020,280,285,Oct,01--Oct,1,MISSION,TSRA,0,152,0
4753,2020,280,285,Oct,01--Oct,1,REIMB,REIMB,229.5,233,0.984978541
4754,2020,280,285,Sep,12--Sep,12,MISSION,FTS,52,636,0.081761006
4755,2020,280,285,Sep,12--Sep,12,MISSION,OVERHEAD,5,675.5,0.007401925
4756,2020,280,285,Sep,12--Sep,12,MISSION,TSRA,3,644,0.004658385
4757,2020,280,285,Sep,12--Sep,12,REIMB,REIMB,0,2,0
4758,2020,280,286,Apr,07--Apr,7,MISSION,FTS,6,1376,0.004360465
4759,2020,280,286,Apr,07--Apr,7,MISSION,OVERHEAD,0,208,0
4760,2020,280,286,Apr,07--Apr,7,MISSION,TSRA,12,186,0.064516129
4761,2020,280,286,Apr,07--Apr,7,REIMB,REIMB,0,70,0
4762,2020,280,286,Aug,11--Aug,11,MISSION,FTS,170,1136,0.149647887
4763,2020,280,286,Aug,11--Aug,11,MISSION,OVERHEAD,0,204,0
4764,2020,280,286,Aug,11--Aug,11,MISSION,TSRA,24,355.5,0.067510549
4765,2020,280,286,Aug,11--Aug,11,REIMB,REIMB,0,66,0
4766,2020,280,286,Dec,03--Dec,3,MISSION,FTS,181,808.5,0.223871367
4767,2020,280,286,Dec,03--Dec,3,MISSION,OVERHEAD,0,158,0
4768,2020,280,286,Dec,03--Dec,3,MISSION,TSRA,76,148,0.513513514
4769,2020,280,286,Dec,03--Dec,3,REIMB,REIMB,17.5,79,0.221518987
4770,2020,280,286,Feb,05--Feb,5,MISSION,FTS,4,587.5,0.006808511
4771,2020,280,286,Feb,05--Feb,5,MISSION,OVERHEAD,0,193.5,0
4772,2020,280,286,Feb,05--Feb,5,MISSION,TSRA,86,285,0.301754386
4773,2020,280,286,Feb,05--Feb,5,REIMB,,1.5,4,0.375
4774,2020,280,286,Feb,05--Feb,5,REIMB,REIMB,0,161,0
4775,2020,280,286,Jan,04--Jan,4,MISSION,FTS,227,852.5,0.26627566
4776,2020,280,286,Jan,04--Jan,4,MISSION,OVERHEAD,6,172,0.034883721
4777,2020,280,286,Jan,04--Jan,4,MISSION,TSRA,90.5,235,0.385106383
4778,2020,280,286,Jan,04--Jan,4,REIMB,REIMB,0,102,0
4779,2020,280,286,Jul,10--Jul,10,MISSION,FTS,61.5,1469,0.041865214
4780,2020,280,286,Jul,10--Jul,10,MISSION,OVERHEAD,0,207,0
4781,2020,280,286,Jul,10--Jul,10,MISSION,TSRA,12,68,0.176470588
